id,neighborhood,latitude,longitude,price,size_in_sqft,price_per_sqft,no_of_bedrooms,no_of_bathrooms,quality,maid_room,unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,networked,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,distance_to_burj_khalifa,distance_to_burj_al_arab,distance_to_dubai_frame,distance_to_dubai_marina,distance_to_museum_of_the_future,distance_to_dubai_creek,distance_to_palm_jumeirah,distance_to_jbr
7621746,Al Furjan,25.027786,55.154686,650000,795,817.61,1,2,High,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,22.364076833136217,12.986119464255165,27.36950471377662,5.6368474972906,22.893021536187124,30.26941160306016,9.566748507039087,6.076082767483098
7621783,Downtown Dubai,25.19331,55.280919,2300000,1470,1564.63,2,3,Medium,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7856998484859508,11.253017110780117,5.194011729199515,19.4649235651251,1.6336677812802118,7.921311647523879,16.95226606459034,19.20748417542217
7622333,Business Bay,25.184483,55.292343,1110888,669,1660.52,0,1,Medium,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2.2932779870958515,11.822349160087903,5.953024541848208,19.71826250188885,3.1308409214070165,8.33022925025132,17.467130698695232,19.489534115106974
7622469,Dubai Creek Harbour (The Lagoons),25.204135,55.344345,2000000,1592,1256.28,3,4,Medium,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,7.079404160136452,17.4916793448256,6.1200392771369625,25.23791339785644,7.399620474022378,6.151367630365335,23.12382270202116,25.03119816385979
7622495,Al Sufouh,25.110967,55.178082,1300000,1366,951.68,2,2,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.635405498471627,3.444029979740457,18.459257757739326,5.648053224612635,13.998048865543568,21.477999402608077,4.029194884137588,5.390185498884804
7622611,Motor City,25.045763,55.245835,675000,907,744.21,1,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.082834467648677,12.26302945023733,21.960263581624037,11.428094341724462,17.861815187064842,24.44356842848196,13.145154219579013,11.614164691855903
7622614,Dubai Hills Estate,25.107984,55.244923,1125000,844,1332.94,1,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.354523599511342,7.079366082213628,15.343366684922794,11.396818815862428,11.07601679519545,18.021395467242176,10.767320019918953,11.314179492337963
7622928,Downtown Dubai,25.191285,55.275202,3499900,2379,1471.16,3,3,Medium,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6626496839185585,10.644296397233889,5.601069022218619,18.888216122432244,1.5667061793786223,8.412753038325452,16.345472069804423,18.626643105572203
7623001,Dubai Marina,25.087147,55.14668100000001,3378000,1516,2228.23,2,3,High,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,17.74918923405263,7.1514774875960105,22.533174776391643,1.5524098828616928,18.08963868099192,25.566421950522287,2.9485706543063666,1.265638861973835
7623149,Culture Village,25.227295,55.341761,4202898,1764,2382.6,2,3,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.557877971738825,18.44608116340963,4.722308244208388,26.572908979369604,7.564142493028534,3.7615945116416243,24.145697349390176,26.332698603275432
7623173,Culture Village,25.226946,55.343628,1000000,707,1414.43,1,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.710016282227339,18.587096221256413,4.913857636889063,26.6942409465618,7.729202168530381,3.903347909200754,24.285055354590646,26.45613748136723
7623179,Culture Village,25.226946,55.343628,749000,561,1335.12,0,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.710016282227339,18.587096221256413,4.913857636889063,26.6942409465618,7.729202168530381,3.903347909200754,24.285055354590646,26.45613748136723
7623192,Culture Village,25.227295,55.341761,4300000,2289,1878.55,3,4,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.557877971738825,18.44608116340963,4.722308244208388,26.572908979369604,7.564142493028534,3.7615945116416243,24.145697349390176,26.332698603275432
7623384,Jumeirah Beach Residence,25.07359,55.126352,3650000,1899,1922.06,3,4,Medium,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,20.273840564370897,9.56854849971546,25.027808855979252,1.1445185374644593,20.5983031005898,28.069643630126023,4.485418167632985,1.2792842667190618
7623413,DAMAC Hills,25.018888,55.246463,677250,407,1664.0,0,1,Medium,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,20.02593073650027,14.952978970871891,24.864463109711124,12.690109675783896,20.81718911421228,27.28629767224889,15.082446474902524,12.96114429828828
7623417,DAMAC Hills,25.018888,55.246463,982800,591,1662.94,1,1,Medium,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,20.02593073650027,14.952978970871891,24.864463109711124,12.690109675783896,20.81718911421228,27.28629767224889,15.082446474902524,12.96114429828828
7623454,Jumeirah Lake Towers,25.065886,55.138246,950000,1389,683.95,1,1,Medium,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20.026701515154173,9.616756387302965,24.87816890620696,1.127848782230015,20.411942346118604,27.891267979478286,5.183261163344936,1.5752493539162562
7623483,Mirdif,25.22724,55.441623,936000,780,1200.0,1,2,Medium,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,17.151391371521907,27.534197815097393,14.665330761739304,34.93480899480771,17.364819028819163,12.586811502729258,33.10311257923193,34.76683268755957
7623715,Jumeirah Village Circle,25.051448,55.207712,825888,745,1108.57,1,2,Low,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17.542462177718164,10.249506459616132,22.568814522547772,7.590120909859387,18.1963381091024,25.31227566405624,9.75881279584105,7.807082236365453
7623756,Jumeirah Village Circle,25.049772,55.204243000000005,835000,890,938.2,1,2,Medium,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,17.850084754057214,10.36027510761648,22.87933822302,7.337284909403798,18.49474922709456,25.63629073692774,9.644878136987456,7.570145427639297
7623901,Jumeirah Lake Towers,25.069929,55.141025,1500000,1561,960.92,3,3,Low,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,19.507581139588623,9.087759567096446,24.35361231405095,0.7674692535109118,19.88889281389927,27.36851704168149,4.742834643371592,1.1944244998392772
7624183,Jumeirah Village Circle,25.051302,55.199936,425000,609,697.87,0,1,Medium,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17.871460243672253,10.119711050637703,22.90407422672571,6.871564648916953,18.499112314749276,25.686523572508076,9.224327024703687,7.105975982496929
7624329,Dubai Sports City,25.038978,55.218272,1349000,1921,702.24,3,4,Medium,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,18.478742106270634,11.860782734033148,23.472300883627785,9.127296912101665,19.181950155115445,26.123817947182385,11.490539926881832,9.38020774374278
7624411,Jumeirah Village Circle,25.051384,55.2121,980000,1089,899.91,2,3,Medium,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,17.384824111815032,10.363927508762075,22.40456545224395,8.00653072429819,18.053626413675126,25.124069929819054,10.085760263212691,8.215580844464553
7624494,City Walk,25.204058,55.263127,4600000,2678,1717.7,3,4,Medium,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.3667183800899323,10.512528931330289,5.029552270070909,19.050773168455567,0.7763657144790698,8.072135062063394,16.18622685686111,18.754578312334978
7624504,Jumeirah Golf Estates,25.029767,55.206417,615000,776,792.53,1,2,Medium,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,19.83606762643949,12.588055468644148,24.849230467249306,8.646578158017254,20.513837579838626,27.543608176974743,11.488068819341796,8.957428366119194
7624520,Downtown Dubai,25.186457,55.277512,1770000,1625,1089.23,2,3,Medium,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.2349244946312457,10.578273909635588,6.0243854315100664,18.703012151000962,2.1485439400464785,8.753054262407705,16.264542928636867,18.45238737245963
7624639,Downtown Dubai,25.195483,55.271797,1512888,607,2492.4,1,2,Medium,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0.3241040225951526,10.611366104143787,5.321835285563423,18.961849067796393,1.0408480339135842,8.222056699343364,16.3163580262724,18.689284571500274
7624837,Old Town,25.188671,55.276396,1195000,919,1300.33,1,2,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9694130402812628,10.599641841215144,5.828748646100347,18.781653070911236,1.879767117599639,8.596660375200056,16.294221284516667,18.52587919055404
7624875,Downtown Dubai,25.203035,55.280662,1600000,1202,1331.11,2,3,Low,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9043848146047233,11.823762186817126,4.183818250172871,20.186642756819666,1.011429240687791,7.02034105469031,17.52777551053229,19.914319100030937
7624906,Jumeirah Lake Towers,25.074521,55.143825,1399999,2063,678.62,2,3,Medium,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,18.94355638105502,8.50445653621192,23.78123502886434,0.6676651844547618,19.31897407696004,26.79887199298167,4.262241075634549,0.9260628416531727
7625138,Jumeirah Village Circle,25.065988,55.212062,400000,437,915.33,0,1,Medium,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,15.882471670685671,8.806490837072971,20.911720256537016,7.6018081724723,16.52898470012754,23.672596379836502,9.0677836905338,7.728758002413853
7625322,Palm Jumeirah,25.112193,55.138635,649888,314,2069.71,0,1,Medium,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,16.615371123346407,5.6800136551183,21.14526475196703,4.026399060093597,16.821964824683498,24.214048982059975,0.06377218612868543,3.583959206329514
7625455,Bluewaters,25.079276,55.12067,2750000,1510,1821.19,2,3,Medium,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,20.283313108463947,9.461426003816799,24.971275393492224,1.723857086249431,20.57159567430131,28.025511953815762,4.090080729993081,1.636527559375867
7625542,The Views,25.092075,55.16822,1300000,1269,1024.43,2,2,Medium,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,15.838921851669959,5.72836193477657,20.71427109587122,3.5817132903976217,16.23949910448881,23.71561217002713,3.7889878863788136,3.428007774662526
7625557,Dubai Marina,25.089463,55.148929,1200000,1503,798.4,3,3,Low,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17.40767189928075,6.812713941673832,22.190308427877923,1.894505269643756,17.74704499310017,25.223700825083824,2.7840229615280556,1.6045906932936747
7625666,Jumeirah Village Circle,25.065988,55.212062,475000,483,983.44,1,2,Medium,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,15.882471670685671,8.806490837072971,20.911720256537016,7.6018081724723,16.52898470012754,23.672596379836502,9.0677836905338,7.728758002413853
7625710,Dubai Festival City,25.218977,55.367945,1825000,2182,836.39,3,3,Medium,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9.717674095152203,20.33499845626388,7.507567792386023,28.12929216477809,9.899338183726558,6.245790964238301,25.985652238897472,27.921909203631166
7625738,Jumeirah Beach Residence,25.072569,55.126527,1550000,639,2425.67,1,2,Low,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20.33812846686867,9.647385232114415,25.09886016649597,1.1596364318198922,20.666531987137358,28.13918869679287,4.590521522760696,1.3319794847952244
7626182,Jumeirah Beach Residence,25.082647,55.135003000000005,2320000,1160,2000.0,1,2,Medium,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18.951114913608794,8.238684020709375,23.697192094816838,0.7775373606010421,19.27012063176856,26.740094431528753,3.3341190157061247,0.3509000189379398
7626264,Jumeirah Lake Towers,25.080238,55.151252,1425000,1690,843.2,2,2,Medium,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,17.967086566679342,7.592575098016365,22.81357842211027,1.472513607254912,18.34801466877255,25.8275632148125,3.824029145766787,1.4456467701880342
7626334,Downtown Dubai,25.191634,55.269309,4500000,2530,1778.66,3,4,Medium,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.8033932278459904,10.164533481876859,5.8171434448934045,18.483881615303297,1.4716583318529857,8.715265397577767,15.869373634744166,18.21393120515685
7626402,Jumeirah Lake Towers,25.069852,55.140209,3200000,3756,851.97,4,4,Low,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19.57040641400132,9.135519634293027,24.41295531794289,0.7398549336717831,19.949384333602865,27.429157180095814,4.74699455517043,1.1765913400452372
7626517,Dubai Marina,25.086575,55.147768000000006,3050000,1958,1557.71,3,5,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.714225773026794,7.147113297621413,22.50774770109904,1.5725719982369386,18.060510278000155,25.538421193755557,3.0426738024396283,1.316223762259532
7626526,Jumeirah Village Circle,25.065988,55.212062,850000,1492,569.71,2,3,Medium,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,15.882471670685671,8.806490837072971,20.911720256537016,7.6018081724723,16.52898470012754,23.672596379836502,9.0677836905338,7.728758002413853
7626662,Business Bay,25.188556,55.289173,16950000,4907,3454.25,3,2,High,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1.7701191344370595,11.727200214266425,5.53344998857041,19.750443233954275,2.584541523472312,8.02436329975047,17.39949695526387,19.51095433224987
7626674,Dubai Marina,25.087251,55.145574,1300000,950,1368.42,1,2,Medium,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,17.822127665134182,7.202562992519825,22.59920172017469,1.497597237215492,18.158443555607334,25.634264307069888,2.9066807093352063,1.1887618128571333
7626711,Downtown Dubai,25.189617,55.273196,1650000,1241,1329.57,2,3,Medium,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.8518491979083854,10.375459415057545,5.850346978191111,18.614097862877635,1.7053973525706008,8.678062607762893,16.075758230364038,18.352564583464524
7626753,Downtown Dubai,25.189617,55.273196,1650000,1325,1245.28,2,3,Medium,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.8518491979083854,10.375459415057545,5.850346978191111,18.614097862877635,1.7053973525706008,8.678062607762893,16.075758230364038,18.352564583464524
7626770,Downtown Dubai,25.189617,55.273196,2300000,1755,1310.54,3,4,Medium,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.8518491979083854,10.375459415057545,5.850346978191111,18.614097862877635,1.7053973525706008,8.678062607762893,16.075758230364038,18.352564583464524
7626812,Jumeirah Beach Residence,25.077072,55.134233,850000,760,1118.42,0,1,Medium,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19.429664604827288,8.782594460075236,24.204936815246842,0.3405070760038572,19.766022423479846,27.24132858682048,3.958612904489474,0.42207505033036724
7626837,City Walk,25.202965,55.260897,4949999,2420,2045.45,3,4,Low,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.5022085053369556,10.26420163741437,5.270053832195437,18.811045472300307,1.0170094048382734,8.317549520590923,15.93540840619633,18.513330193962773
7627021,Downtown Dubai,25.186836,55.276951,1000000,915,1092.9,1,1,Medium,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1.1806631307757633,10.548764829796639,6.002448279941177,18.688206907158154,2.091183800204378,8.744385455123679,16.237244995726545,18.436211311528737
7627122,Downtown Dubai,25.201718,55.270983,2800000,1507,1858.0,2,3,Low,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.6087513419993447,10.954797136634888,4.7615845661926635,19.396775783529822,0.343196982858706,7.72727716001676,16.65206749197416,19.11406736159856
7627208,Al Sufouh,25.108984,55.177657,1200000,1201,999.17,2,3,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.82151402308525,3.6686284154912214,18.65580278729412,5.466799450746902,14.191436063364971,21.671299471496873,4.00197133176854,5.218366282301773
7627404,Jumeirah Village Circle,25.057022,55.198917,1350000,2184,618.13,2,2,Medium,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,17.340779609598236,9.475487276145737,22.37416237121822,6.545623606427259,17.954985327797754,25.176933885183743,8.692930836518707,6.748745525861883
7627412,Jumeirah Lake Towers,25.065571,55.140241,690000,852,809.86,1,2,Medium,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,19.915527673522934,9.550900138795342,24.777339299455644,1.194432769442344,20.30792784698818,27.786334759330348,5.222718992648098,1.6393383046607883
7627447,Umm Suqeim,25.137409,55.188957,1423000,772,1843.26,1,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.869372643803201,0.5880930164290863,15.541047155591121,8.577615559723208,11.135108407003614,18.59054860483005,5.8211479057808715,8.259746619799213
7627515,Dubai Marina,25.090136,55.150381,1590000,1192,1333.89,2,2,Medium,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,17.250167891014478,6.671989792988542,22.0370238814968,2.044442639672364,17.592003093540495,25.069213694592964,2.7772676005209793,1.7644973507057669
7627751,Dubai Marina,25.090418,55.14874,750000,890,842.7,1,2,Medium,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,17.348593060242738,6.733397822941913,22.124160496353557,1.9683798494346358,17.68363705215628,25.159315012745658,2.678968460401531,1.6624381654382887
7627775,Downtown Dubai,25.18984,55.281004,1400000,1487,941.49,2,3,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.054182654332761,11.067260952123041,5.561160580168709,19.215077773836143,1.954789630025804,8.253626277977592,16.758459256791774,18.963320935752005
7627817,Downtown Dubai,25.194282,55.271884,7900000,2385,3312.37,3,4,Medium,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.411537561984851,10.54341172431262,5.436589002192521,18.874847631755916,1.1746225098587588,8.324816217037796,16.248519484639427,18.604225177528313
7628225,Dubai South (Dubai World Central),24.942372,55.228215000000006,425000,665,639.1,1,1,Medium,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,28.714868586260526,22.54414658395644,33.5688656999404,17.450788058823804,29.49417872936679,35.97807395150831,20.98341413458728,17.856862309280455
7628261,Downtown Dubai,25.192871,55.281487,2325000,1338,1737.67,2,3,Medium,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0.8603345542073685,11.277206402610924,5.224045190210173,19.474812560215877,1.7075194380620955,7.935357364525778,16.97504289160836,19.218783871909306
7628316,Downtown Dubai,25.190262,55.27305500000001,2700000,1649,1637.36,2,3,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7832502040265711,10.40066498569663,5.79031107595389,18.65242907953189,1.6323959977373224,8.625865457792077,16.102124892871373,18.389667610064045
7628718,Dubai Marina,25.083483,55.148688,3195000,2514,1270.88,3,4,Medium,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,17.889165039653506,7.395824279330012,22.705357433732285,1.4088024849070717,18.249893060088286,25.729518137249837,3.398132538436295,1.2487423761668581
7629008,Greens,25.095723,55.169499,1100000,1294,850.08,2,2,Medium,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,15.453606977784913,5.3027820051823555,20.31708574444542,3.9063017961335817,15.845250106305656,23.32310730734262,3.6709538479633803,3.7193891533208165
7629023,Palm Jumeirah,25.107086,55.14684499999999,1300000,1886,689.29,2,3,Medium,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.28603851936285,5.406365992582233,20.923549839121588,3.5850751201694537,16.543958400122985,23.982681972032875,1.0666316018279887,3.1739595271575793
7629100,Downtown Dubai,25.191719,55.270677,3199999,1969,1625.19,3,3,Medium,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0.7153761597747459,10.284884030338175,5.74574385504123,18.589598731819784,1.4545934807805634,8.627280148110753,15.989343368805823,18.321351615378983
7629200,Al Furjan,25.026312,55.156274,530000,700,757.14,1,1,Medium,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,22.417111116559028,13.109270827075386,27.427091510259526,5.843033501347614,22.95339688245706,30.31905869071883,9.756913584496248,6.280737964449866
7629218,Palm Jumeirah,25.105166,55.148162,3600000,1739,2070.16,2,3,Medium,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,16.31488670509761,5.467906671984955,20.9782197589626,3.4194012120354333,16.586138898172198,24.03400407038682,1.3005579751037177,3.019407870766914
7629278,Dubai Land,25.101565,55.370649,330000,634,520.5,1,1,Medium,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14.385371850187811,19.205716409656088,16.905700251836688,23.66046760890465,15.256878958368484,17.797612096133598,23.446641384194525,23.66086802323957
7629279,Dubai Marina,25.076576,55.13684,3600000,2050,1756.1,3,4,Low,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.27828536906514,8.678150482463868,24.069994003335506,0.08534128237490576,19.624471708244442,27.10201959040944,3.9965811202427357,0.38077937935775863
7629324,Jumeirah Lake Towers,25.077009,55.146035,500000,532,939.85,0,2,Medium,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,18.58990905658656,8.154623620626,23.42625826894284,0.8768726344733146,18.96426491703349,26.444182743572966,4.026499607793083,0.9782768105410683
7629339,Dubai Marina,25.087251,55.145574,2000000,1314,1522.07,2,3,Medium,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,17.822127665134182,7.202562992519825,22.59920172017469,1.497597237215492,18.158443555607334,25.634264307069888,2.9066807093352063,1.1887618128571333
7629362,Downtown Dubai,25.195542,55.26884,3110000,1550,2006.45,3,3,Low,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.58901630628606,10.371586133420095,5.460318105869464,18.75527336235788,1.0481602019571952,8.396807589152798,16.075545495778417,18.478700628967232
7629445,Palm Jumeirah,25.125477,55.153066,1240000,790,1569.62,1,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.585139640818163,3.6646891667115065,19.07913420283005,5.723279518895821,14.771373625704484,22.148999492652752,2.0862678724948873,5.312349325799329
7629446,Dubai Marina,25.074286,55.138949,888000,713,1245.44,1,2,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.30587539372601,8.776471308000913,24.120558778830887,0.246297035611696,19.666439640208797,27.145933891375915,4.250062917383643,0.6680400322898009
7629590,Downtown Dubai,25.187129,55.27839399999999,1300000,974,1334.7,1,2,Medium,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1.1897693208125135,10.691874951794011,5.9259070452225835,18.8190144797836,2.1082556261946217,8.64444934470532,16.378895137853497,18.568403799597704
7629659,Jumeirah Beach Residence,25.0799,55.13193100000001,3615000,1515,2386.14,2,2,Low,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19.385512901763274,8.669707419145174,24.13165031674635,0.7010277884682469,19.704879683115514,27.1747642931019,3.677797043240051,0.5005572558377909
7629711,Business Bay,25.183515,55.26667,970000,685,1416.06,1,2,Medium,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1.70895926545616,9.465474713821337,6.742098929260876,17.67142934088598,2.402987077725584,9.606701211533606,15.16014897283121,17.41118852779416
7630166,Dubai Marina,25.086376,55.14736,2175000,1312,1657.77,2,3,Medium,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,17.759156138779932,7.187538445174645,22.551576070572228,1.528827718984168,18.104789963328944,25.58257761563066,3.0508405848339266,1.2697737542992147
7630298,Dubai Land,25.111535,55.365680000000005,350000,715,489.51,1,1,Medium,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,13.23413005435594,18.488238196411288,15.69018563970369,23.32486301409068,14.097499338582143,16.5932780365122,22.914086333694467,23.303050989317285
